twitter_id,label,__split
1262811523296251905,satire,test
1262835416090189830,non-satire,train
1262835103673266180,non-satire,val
1262833656785231873,satire,test
1262848756598407173,satire,train
1262838547624722432,non-satire,val
1262861840733757442,non-satire,train
1262871906614521856,non-satire,train
1262869390174928898,non-satire,val
1262868131719950336,non-satire,train
1262865755755995138,satire,train
1262911411044462592,non-satire,train
1262921843373223937,non-satire,train
1262919721944375297,non-satire,train
1262916706856558592,satire,train
1262977351413108736,non-satire,train
1262971887845605376,non-satire,train
1263092109269180416,non-satire,test
1263107136709591040,non-satire,train
1263105927856754688,non-satire,test
1263121127888629761,non-satire,train
1263112996362039300,satire,train
1263112344642732032,non-satire,train
1263150751918043137,satire,train
1263138552558297096,non-satire,train
1263165847767580675,satire,train
1263158970669244416,non-satire,train
1263158797192720384,non-satire,val
1263173394972934145,satire,val
1263197804102549506,non-satire,train
1263193101906124802,non-satire,train
1263203595945676800,satire,val
1263201578917355521,non-satire,train
1263223976618332161,non-satire,train
1263221733185794054,non-satire,train
1263220200658341893,satire,train
1263217242608734208,non-satire,train
1263216435884634117,non-satire,train
1263236056247267328,non-satire,train
1263229515251290117,satire,train
1263272043203592192,non-satire,train
1263271544329064452,satire,train
1263270230635302912,non-satire,train
1263268626494304257,non-satire,train
1263267010307383298,non-satire,test
1263265751688871936,non-satire,test
1263285531011698688,non-satire,train
1263279092595638274,satire,train
1263301743057809410,satire,test
1263294866123100165,non-satire,val
1263294192119427075,satire,train
1263324389464068096,satire,train
1263379001776549890,non-satire,test
1263375229369409536,non-satire,train
1263463524967350272,non-satire,train
1263481457747558400,non-satire,val
1263494676776194053,non-satire,test
1263490488608448519,satire,val
1263513635323699202,non-satire,val
1263513136788889600,satire,val
1263511047534718976,non-satire,train
1263508954245627904,non-satire,train
1263507345457414145,non-satire,train
1263503887379640320,non-satire,test
1263502310929395714,non-satire,train
1263527990715125760,satire,val
1263519465989451776,non-satire,train
1263543331965059076,satire,val
1263535782683389952,satire,test
1263535199054430208,non-satire,train
1263535026647568389,non-satire,val
1263554331321614336,non-satire,train
1263547148378894336,non-satire,train
1263571194114162696,non-satire,test
1263581084324818945,satire,val
1263602973780787200,non-satire,train
1263634431366983680,non-satire,train
1263630656166260736,non-satire,train
1263624364693393408,non-satire,train
1263648272230449152,non-satire,train
1263644497575100417,non-satire,train
1263638865027518467,non-satire,train
1263654815403565061,non-satire,test
1263679981197987840,non-satire,train
1263679228849127426,satire,train
1263693570747305985,non-satire,train
1263710180170137606,non-satire,train
1263700113903554561,non-satire,test
1263736352597827584,non-satire,val
1263732326170873858,non-satire,test
1263816127370715136,non-satire,test
1263829466339586048,non-satire,train
1263845824099790854,non-satire,train
1263845332972122116,satire,train
1263844566060478471,non-satire,val
1263837779093487622,satire,val
1263860426275803136,satire,test
1263867974789861376,satire,train
1263867441668452352,non-satire,test
1263862802638389249,non-satire,train
1263888134531661825,non-satire,train
1263896156209180672,non-satire,train
1263893639513559042,non-satire,train
1263936836986175488,non-satire,train
1263935918387400704,satire,test
1263934801729421314,non-satire,test
1263933638166577153,non-satire,val
1263966119221755912,satire,train
1263956999256993792,non-satire,train
1263955295375552512,non-satire,test
1263981219404005377,satire,test
1263996316822261761,satire,val
1264011418933788673,satire,train
1264026518969294849,satire,train
1264019330133606400,non-satire,test
1264050926018605058,non-satire,train
1264199463322693634,non-satire,train
1264232119577935872,non-satire,val
1264245465983397897,satire,test
1264244702427176960,non-satire,test
1264267351458902017,non-satire,train
1264276299398471682,non-satire,train
1264275659528044545,satire,test
1264300194574802944,non-satire,val
1264296097972977666,non-satire,val
1264294099391254529,non-satire,train
1264290762386280451,satire,test
1264326405913030657,non-satire,train
1264342345740320768,non-satire,train
1264336066015879169,satire,train
1264358711197413378,satire,train
1264351161391427584,satire,val
1264361277327060993,non-satire,train
1264377643442503680,non-satire,train
1264413313351311362,non-satire,train
1264434955855097868,non-satire,val
1264436717727019009,non-satire,train
1264465154877554691,non-satire,train
1264491075730837504,non-satire,val
1264520016642392065,non-satire,val
1264569341825048577,non-satire,val
1264562550240432129,satire,train
1264561791851360257,non-satire,train
1264577651752214529,satire,train
1264602058620952576,non-satire,val
1264597024000733185,non-satire,train
1264592746746122247,satire,val
1264588216289591297,non-satire,train
1264617221453762561,non-satire,train
1264607859213570053,satire,train
1264607090347110401,non-satire,train
1264630504822890501,satire,val
1264661299751006208,satire,test
1264656901876391943,non-satire,test
1264677596459085824,satire,val
1264670004881977345,non-satire,val
1264663713413505024,non-satire,train
1264692402310307841,non-satire,train
1264683594368323586,non-satire,test
1264707681392234496,non-satire,train
1264696177091543041,non-satire,train
1264719581072982016,non-satire,val
1264742230633467904,non-satire,train
1264766893170102273,non-satire,train
1264791304149450752,non-satire,train
1264910453974667264,non-satire,train
1264908402129584142,non-satire,val
1264932493385445383,satire,train
1264932381745709056,non-satire,test
1264931729464152064,non-satire,train
1264924936101036033,satire,train
1264921500961947650,non-satire,train
1264941852375035904,non-satire,train
1264940043229159424,satire,train
1264961928637497345,non-satire,val
1264959411698544641,non-satire,train
1264955642839805952,non-satire,train
1264977788517396480,satire,test
1264970235930644486,satire,test
1264992885151281154,satire,train
1264985335529865218,satire,train
1265007989288812547,satire,train
1265005968636604416,non-satire,val
1265000435812892673,satire,test
1265018551473225736,non-satire,test
1265015536599158784,satire,val
1265011119695056902,non-satire,train
1265053281019183108,satire,train
1265052525398392832,non-satire,train
1265048750352855040,non-satire,train
1265046233778921478,non-satire,train
1265057936642056200,non-satire,train
1265083480360325121,satire,train
1265092704603643904,non-satire,train
1265128782895120384,satire,test
1265116698232926209,non-satire,train
1265141863884795905,non-satire,test
1265136328288743424,satire,train
1265155705033678854,non-satire,train
1265169797995794432,non-satire,train
1265161745112485895,non-satire,train
1265279776987717633,satire,train
1265277759355379713,non-satire,test
1265270964272664577,non-satire,train
1265294875970416641,satire,test
1265309975867506689,satire,train
1265302427210854400,satire,train
1265317526491234306,satire,train
1265316766718320642,non-satire,train
1265334383713619970,non-satire,test
1265328378699268106,non-satire,train
1265328119998746624,satire,train
1265356776217743370,non-satire,train
1265347723743703042,satire,test
1265345707331825664,non-satire,test
1265371336643358720,non-satire,train
1265385983400456195,non-satire,val
1265385470768418820,satire,train
1265415671824945153,satire,train
1265430772468658178,satire,train
1265426238014763009,non-satire,train
1265460970140426241,satire,train
1265459517040574464,non-satire,train
1265468518692196355,satire,train
1265491974821482498,non-satire,train
1265483618283065345,satire,val
1265481602663976962,non-satire,val
1265481447542005760,non-satire,val
1265553327443464192,non-satire,val
1265544265469485056,non-satire,train
1265637731847278593,non-satire,val
1265656478435852289,non-satire,test
1265653026158792705,non-satire,val
1265650218512650242,non-satire,train
1265649560820551680,non-satire,train
1265648216059662336,non-satire,train
1265672361996693504,satire,test
1265669408904695814,non-satire,test
1265662380786122755,non-satire,train
1265687461675569154,satire,train
1265686622575656968,non-satire,train
1265683437777760256,non-satire,val
1265703395991535621,non-satire,val
1265702569453764609,satire,val
1265708857268944896,non-satire,val
1265734521506365440,non-satire,train
1265732767238762496,satire,val
1265729306266750976,non-satire,train
1265723194901778440,non-satire,train
1265721936362926081,non-satire,test
1265747864749293568,satire,train
1265747740161605634,non-satire,train
1265745417096085504,non-satire,test
1265764721376051201,non-satire,val
1265762577826680833,non-satire,train
1265753746648305666,non-satire,test
1265778066573361153,satire,val
1265773624541274117,non-satire,train
1265771009732313088,non-satire,test
1265791142311997441,non-satire,test
1265808257744060416,satire,val
1265813813926023171,non-satire,test
1265838465578668032,satire,train
1265830149355761664,non-satire,train
1265827766227873792,non-satire,val
1265853554444599296,satire,val
1265861114417553409,satire,train
1265878216071356417,non-satire,test
1265874441029943296,non-satire,train
1265893818806788104,non-satire,test
1265979736553111552,non-satire,train
1265997987764977664,non-satire,test
1266021360146567168,non-satire,train
1266008469624291331,non-satire,test
1266008055625453568,satire,train
1266034756535439362,satire,test
1266049856533135362,satire,val
1266064191418281984,non-satire,val
1266056641780133888,non-satire,val
1266094124106682373,non-satire,train
1266085582696075265,non-satire,train
1266110748255633408,non-satire,test
1266110249402015745,satire,test
1266097995382231052,non-satire,val
1266125346400804865,satire,val
1266155794988511232,non-satire,train
1266155552020799490,satire,train
1266154788271656962,non-satire,val
1266169763065184256,non-satire,train
1266167371347243012,non-satire,test
1266185750263062528,satire,train
1266175287898890240,satire,train
1266195808719745024,non-satire,train
1266191506844594176,satire,val
1266216190063587329,non-satire,train
1266203121384128515,non-satire,train
1266230285898780673,non-satire,val
1266223994405031936,non-satire,train
1266254948309897216,non-satire,val
1266344790565826560,non-satire,train
1266342273677234176,non-satire,val
1266368704318550016,non-satire,train
1266366946401894404,satire,test
1266364700784123906,non-satire,train
1266382036677394438,satire,train
1266395228258340873,non-satire,train
1266385716956758025,non-satire,train
1266412244541243392,satire,test
1266427837512179712,non-satire,train
1266426366985072641,non-satire,test
1266425669073997824,non-satire,val
1266442438941515781,satire,test
1266432395844022272,non-satire,train
1266487735851810817,satire,val
1266482699126149120,non-satire,val
1266475652833857536,non-satire,train
1266518434550099968,non-satire,train
1266517935058759680,satire,train
1266513401330536448,non-satire,train
1266530916593262593,non-satire,val
1266527243146129408,non-satire,test
1266520881586675715,non-satire,train
1266548134693478400,satire,train
1266546620281151488,non-satire,test
1266540403307798528,non-satire,train
1266556434805936132,non-satire,test
1266551653479612418,non-satire,train
1266570784618749955,satire,train
1266593931992666113,non-satire,train
1266590157173673986,non-satire,train
1266586382186708999,non-satire,val
1266607269912829953,non-satire,val
1266635455665188864,non-satire,test
1266633442529120256,non-satire,val
1266693338020950016,non-satire,train
1266734860946870272,non-satire,train
1266758768135671809,non-satire,train
1266755529931661312,non-satire,train
1266749651073597440,non-satire,val
1266789725026816013,satire,train
1266785635366551559,non-satire,train
1266805324888985600,non-satire,train
1266802108940144645,non-satire,test
1266797277273882624,satire,test
1266797075917930496,non-satire,train
1266819923394924551,satire,train
1266811905022267394,non-satire,train
1266836789114871812,satire,test
1266850623431086081,non-satire,val
1266850123981770752,satire,train
1266840557084651521,non-satire,train
1266855963023355904,non-satire,test
1266877802483052544,non-satire,val
1266875998777139201,non-satire,train
1266869497673154565,non-satire,train
1266895420095115271,satire,test
1266922345895088128,non-satire,train
1266939207001550848,non-satire,test
1267106812999938048,satire,test
1267122414233677824,non-satire,train
1267152119783665664,satire,train
1267160973812662273,non-satire,test
1267156482954493952,non-satire,train
1267181649969774594,non-satire,val
1267174766387085315,satire,train
1267209236473208832,non-satire,train
1267202945256263680,non-satire,train
1267227616756600840,satire,train
1267225416454021124,non-satire,train
1267220062206918657,satire,train
1267219302610075648,non-satire,val
1267242715575615489,satire,train
1267235159893577729,satire,val
1267255863754002435,non-satire,train
1267253276694757379,non-satire,train
1267252018210537475,non-satire,train
1267269382645964802,non-satire,val
1267259582012948488,satire,train
1267285210045038592,non-satire,train
1267282217178329089,non-satire,train
1267281462270689286,non-satire,val
1267321979201175553,non-satire,train
1267320469465817088,non-satire,test
1267348151783940096,non-satire,train
1267362244586659841,non-satire,test
1267419622711554050,non-satire,train
1267476750855962625,satire,train
1267499403734061056,satire,train
1267514501068357639,satire,test
1267529598809640962,satire,test
1267517071954501637,non-satire,train
1267537156270145543,satire,val
1267559798016561152,satire,train
1267574898035167233,satire,train
1267572882483236865,non-satire,test
1267605097187627013,satire,train
1267604723173142529,non-satire,train
1267603081602183168,non-satire,val
1267599154727051265,non-satire,train
1267620196476469249,satire,train
1267639378865721346,satire,test
1267665496389955586,satire,train
1267664738185404416,non-satire,val
1267673046523031554,satire,train
1267688393623982080,non-satire,train
1267720605953974273,non-satire,train
1267718592646090752,non-satire,test
1267816490524237826,satire,train
1267829604841971712,satire,train
1267847833065066496,non-satire,test
1267876891131772930,satire,train
1267891989170851840,satire,train
1267888713704574976,non-satire,train
1267906329961811971,non-satire,train
1267900038279299074,non-satire,val
1267913879650103296,non-satire,train
1267930279395688448,non-satire,val
1267959933405970432,satire,train
1267982586443431936,satire,train
1267979742545879041,non-satire,train
1267997685933621254,satire,test
1267990136228372480,satire,train
1267988118730203136,non-satire,val
1268004476331253761,non-satire,train
1268027884591087618,satire,train
1268039708522827776,non-satire,train
1268178878188662791,satire,train
1268224179331047425,satire,train
1268223419360968704,non-satire,val
1268219924499103744,non-satire,val
1268216626979262464,satire,val
1268240900062314501,non-satire,train
1268239276875157505,satire,val
1268236219173003265,non-satire,train
1268233025151807489,non-satire,test
1268256135632609280,non-satire,val
1268254377493639169,satire,val
1268242267866902530,non-satire,train
1268263685291679747,non-satire,train
1268260938773397504,non-satire,train
1268286336374435840,non-satire,val
1268277025862811649,satire,train
1268296553116184577,satire,test
1268314773243826179,satire,train
1268307223857385472,satire,test
1268329873510146053,satire,val
1268327857224327169,non-satire,train
1268317654001102848,non-satire,train
1268344971603718146,satire,train
1268342956794220544,non-satire,train
1268340143062220800,non-satire,train
1268335575951695873,non-satire,train
1268360072326983680,satire,test
1268352523305435137,satire,train
1268364347706953729,non-satire,train
1268390272662208513,satire,train
1268407129586708481,non-satire,train
1268397820890972164,satire,test
1268409142852685826,non-satire,train
1268435315242479617,non-satire,val
1268433302089760770,non-satire,train
1268550135115644934,non-satire,train
1268545541681471488,non-satire,train
1268571469111582722,satire,train
1268563917518843909,satire,train
1268579014706450434,satire,train
1268602808007352321,non-satire,test
1268598946596782083,non-satire,test
1268594116855808007,satire,train
1268591070767693826,non-satire,train
1268616764318875648,satire,train
1268609215242932225,satire,train
1268631861661753345,satire,val
1268623555786399744,non-satire,train
1268662062869250054,satire,test
1268649980111118336,non-satire,train
1268677167359111174,satire,train
1268666589274136579,non-satire,train
1268704086276427777,non-satire,val
1268702828236804096,non-satire,test
1268700563165741056,non-satire,train
1268699053287591936,non-satire,train
1268711636006694913,non-satire,val
1268739822107140096,non-satire,train
1268737560421031936,satire,val
1268730010824826882,satire,train
1268750726093824000,non-satire,train
1268745109639704576,satire,train
1268765742536810496,non-satire,val
1268758192919425025,non-satire,train
1268777570742538240,non-satire,val
1268771530827280384,non-satire,test
1268799717384679424,non-satire,test
1268809782783139840,non-satire,train
1268894097109954562,non-satire,train
1268919253861875713,non-satire,train
1268910550118957057,non-satire,test
1268933852828925954,satire,test
1268931433084706816,non-satire,train
1268949872692080645,non-satire,train
1268941406984437760,satire,train
1268980080929316865,non-satire,train
1268979152318803970,satire,train
1268973361788448769,non-satire,val
1268994520126980100,non-satire,train
1268994125547921411,non-satire,train
1268987025736286209,satire,train
1269010893918134272,non-satire,val
1269019917753311232,non-satire,test
1269017902746865669,non-satire,val
1269014668858863618,satire,train
1269041311295827968,non-satire,test
1269039550875209730,satire,train
1269054648817790976,satire,val
1269047348086181889,non-satire,test
1269091319026274306,non-satire,val
1269158077804146688,non-satire,train
1269177206149914625,non-satire,val
1269174183855976454,non-satire,train
1269264123797344258,non-satire,train
1269275439140409345,non-satire,train
1269296239801184257,satire,train
1269311339874435077,satire,val
1269388615848800256,satire,train
1269384396005662720,non-satire,train
1269403847333761025,satire,train
1269391616852148224,non-satire,train
1269417037992013824,satire,train
1269432319494049797,non-satire,train
1269437670125690881,non-satire,train
1269482968466194433,non-satire,val
1269508386023858176,non-satire,train
1269500333018869761,non-satire,train
1269496306554163208,non-satire,val
1269564505849163776,non-satire,train
1269635942400303104,non-satire,test
1269659129582366720,non-satire,val
1269658631437529089,satire,test
1269652181281538050,non-satire,train
1269673730600468491,satire,train
1269666182946267136,satire,train
1269663309034373121,non-satire,train
1269682250544820229,satire,train
1269680520314716160,non-satire,val
1269720799616872453,satire,train
1269711482419384328,satire,train
1269745605615779841,non-satire,train
1269743434769678337,non-satire,train
1269741681768828928,satire,test
1269758454174023681,non-satire,train
1269756784555819010,satire,train
1269756017899790338,non-satire,train
1269781183480705024,non-satire,train
1269780199043993601,non-satire,val
1269796315522895872,satire,train
1269789991779123203,non-satire,train
1269789750916984837,satire,train
1269810723812761606,non-satire,train
1269817674172780544,non-satire,test
1269841583194517504,non-satire,train
1269854164391264262,non-satire,train
1269844098124562432,non-satire,test
1269864734356103168,non-satire,val
1269864734284627969,non-satire,train
1269878826911387648,non-satire,val
1269900972890836992,non-satire,train
1269973702193508353,non-satire,train
1269990817944555521,satire,val
1270005923583590401,satire,test
1269998373119184899,satire,train
1269995097896243201,non-satire,train
1270008935098068993,non-satire,val
1270051224243617793,satire,train
1270044893809868800,non-satire,val
1270058767724490752,satire,train
1270056545397678081,non-satire,train
1270098710916001792,non-satire,train
1270096515986608128,satire,train
1270095756335050752,non-satire,val
1270094498157166602,non-satire,train
1270107724299112448,non-satire,train
1270101712888410113,non-satire,train
1270100994848768000,non-satire,val
1270126712928587776,satire,train
1270114436640980992,non-satire,train
1270143301111492610,non-satire,train
1270138435936956417,non-satire,train
1270135329652117506,non-satire,test
1270133505301897217,non-satire,train
1270156913188245504,satire,train
1270149364707713029,satire,train
1270188940985761792,non-satire,train
1270187110419619841,satire,val
1270179559267348481,satire,val
1270202211772125185,satire,test
1270195351631409152,non-satire,test
1270257321017372673,non-satire,train
1270328779462914052,non-satire,test
1270353204954480640,satire,train
1270369897789472768,non-satire,train
1270367627043577859,satire,train
1270360753871216640,satire,train
1270377615145099264,non-satire,test
1270397746327900161,non-satire,train
1270393628637237255,non-satire,test
1270391421678374915,non-satire,test
1270390954239852544,satire,train
1270390196597428225,non-satire,val
1270413074286116865,non-satire,train
1270421153451053056,satire,train
1270443803116220417,satire,val
1270431545912889347,non-satire,val
1270459544041394184,non-satire,train
1270452822249799682,non-satire,test
1270451852816121865,non-satire,train
1270471985391419392,non-satire,train
1270489103021285380,satire,train
1270487085045018625,non-satire,train
1270514051047661570,non-satire,train
1270507217905737728,non-satire,train
1270534400590176256,satire,train
1270551259343290369,non-satire,train
1270537416818843649,non-satire,test
1270564600434569218,satire,val
1270557049756286976,satire,train
1270580198417678336,non-satire,val
1270573907733553154,non-satire,val
1270572149091287040,satire,val
1270700442771750912,non-satire,train
1270695589102182400,non-satire,train
1270730696714305538,satire,train
1270727418613886979,non-satire,train
1270746377748914176,non-satire,test
1270745581066035206,non-satire,val
1270738247598120961,satire,train
1270737485002182657,non-satire,train
1270775991590412288,satire,test
1270765232131125248,non-satire,test
1270791092645040128,satire,train
1270783540674822146,satire,train
1270780266894766080,non-satire,train
1270808433386807296,non-satire,train
1270806189262151681,satire,train
1270821287963828224,satire,train
1270837065673052160,non-satire,train
1270851487124656134,satire,val
1270850731193425922,non-satire,test
1270898596653797376,non-satire,train
1270904729409896449,non-satire,train
1270903352818352131,non-satire,train
1270928493488910336,non-satire,train
1270926984756027392,satire,train
1270924970193899521,non-satire,test
1270923712049696768,non-satire,train
1270921950710435841,non-satire,train
1270919437957423105,satire,train
1270918427142688769,non-satire,val
1270930238780760066,non-satire,test
1270930003610525697,non-satire,train
1270957937427537920,non-satire,train
1270972030339280897,non-satire,val
1270970017031639041,non-satire,train
1270967500776198144,non-satire,train
1270959950974668800,non-satire,test
1270998706188214272,non-satire,val
1271081275080822785,non-satire,train
1271108306300555265,non-satire,val
1271108179309592581,satire,val
1271100841534148608,satire,train
1271123278543929347,satire,train
1271116866891718658,non-satire,val
1271138380777209859,satire,train
1271148946375602176,non-satire,train
1271168522362785799,non-satire,train
1271185440184299520,non-satire,train
1271184070865817600,non-satire,train
1271201108489363461,non-satire,train
1271198776124989440,satire,test
1271196891435487234,non-satire,train
1271196761286049793,non-satire,val
1271188882630086659,non-satire,test
1271213874818277383,satire,test
1271228976451723266,satire,train
1271258056660324353,non-satire,train
1271248351183269890,non-satire,train
1271274278554677248,satire,train
1271273569767641088,non-satire,test
1271289373980409857,satire,test
1271288616652664833,non-satire,val
1271287106724196354,non-satire,train
1271286099902685184,non-satire,train
1271314034046971904,non-satire,test
1271332405094125569,non-satire,train
1271438371802447872,non-satire,train
1271430295951196160,non-satire,train
1271429545321566212,non-satire,train
1271455467093536774,satire,test
1271453143621160961,non-satire,train
1271449785028009986,non-satire,train
1271445314071859207,non-satire,test
1271478118407118849,satire,train
1271496497247539200,non-satire,train
1271493718068072449,non-satire,train
1271508317702160387,satire,test
1271547796722778114,non-satire,val
1271546066417131522,satire,train
1271570222055481345,non-satire,train
1271590606364569600,non-satire,train
1271589169341628422,non-satire,train
1271602182572343297,non-satire,train
1271616954751750145,non-satire,val
1271611997621301254,non-satire,val
1271628986368614401,non-satire,train
1271627097044377601,non-satire,train
1271653017658576898,non-satire,train
1271648493074092032,non-satire,train
1271645726557298688,non-satire,val
1271639679822032896,non-satire,test
1271663587208114176,non-satire,test
1271654779383697408,non-satire,val
1271690766310506496,non-satire,train
1271764250671943680,non-satire,train
1271800741099745280,non-satire,val
1271817854787166208,satire,train
1271825412268711936,satire,val
1271849492606672896,non-satire,test
1271841006359437313,non-satire,train
1271840505551376384,satire,train
1271861139232583680,non-satire,test
1271855613455335429,satire,train
1271878260486557698,satire,train
1271868424227086336,non-satire,val
1271898887742095362,non-satire,val
1271897629459386368,non-satire,train
1271922207900553218,non-satire,train
1271919372408365057,non-satire,train
1271916001463078912,satire,train
1271940914848530433,non-satire,train
1271938657507835904,satire,train
1271936636448681986,non-satire,test
1271930524852981765,non-satire,train
1271955571655180288,satire,val
1271955510917509121,non-satire,train
1271952358847795201,non-satire,val
1271966050377138178,non-satire,test
1271978663379111937,non-satire,train
1271994517898424320,non-satire,train
1271993260156698625,non-satire,val
1272009617418137600,non-satire,val
1272008367062560769,non-satire,val
1272075300134780928,non-satire,train
1272071273544183810,non-satire,train
1272067246962159616,non-satire,val
1272153977870790659,non-satire,train
1272179486746906625,non-satire,train
1272177416904024067,non-satire,train
1272176970286194690,non-satire,train
1272195344131141632,satire,train
1272207656221061120,non-satire,val
1272225544155906050,satire,train
1272219752555933698,non-satire,train
1272217995738218496,satire,val
1272287836625088512,satire,test
1272282333400399879,non-satire,val
1272302850299887617,satire,val
1272297883547639808,satire,test
1272314375479558144,non-satire,train
1272323691544805377,satire,train
1272346839287836672,non-satire,val
1272344322810220545,non-satire,train
1272343064426819586,non-satire,train
1272340013339103232,non-satire,val
1272376535094194176,non-satire,train
1272388362846887936,non-satire,train
1272383329803919361,non-satire,test
1272379555165208576,non-satire,test
1272510417307344896,non-satire,test
1272527534962479106,satire,train
1272525581071126528,non-satire,train
1272542634096111616,satire,test
1272534324752068611,non-satire,train
1272531357026189313,non-satire,val
1272530461722660865,non-satire,val
1272557735192735746,satire,train
1272545867417993222,non-satire,train
1272572860133830657,satire,train
1272580383096389632,satire,test
1272603031650041858,satire,val
1272600175987605506,non-satire,val
1272618134214713345,satire,train
1272612340836511745,non-satire,test
1272610580793352194,satire,test
1272629162994470912,non-satire,val
1272622714201821184,non-satire,train
1272648328069754881,satire,val
1272647571056414720,non-satire,train
1272663428688158731,satire,val
1272695518318206977,non-satire,val
1272693627916034048,satire,train
1272692536751075328,non-satire,test
1272688078713389056,non-satire,test
1272708044552654849,non-satire,train
1272699160911740929,non-satire,val
1272724326647648258,non-satire,train
1272723824438583297,satire,test
1272716274339110913,satire,val
1272711697049030656,non-satire,test
1272765850378858496,non-satire,train
1272763837091966976,non-satire,train
1272790009448366083,non-satire,train
1272851454429220867,non-satire,val
1272882871510822914,non-satire,train
1272903376003641345,non-satire,train
1272897196388691969,non-satire,train
1272920233427243011,satire,train
1272933242853883905,non-satire,train
1272927922903449602,satire,train
1272923109826473987,non-satire,test
1272951965492936705,non-satire,val
1272950320268816385,satire,train
1272946772051181568,non-satire,test
1272946222089805824,non-satire,train
1272942771595358210,satire,test
1272967974954115078,non-satire,val
1272960482769543169,non-satire,test
1272980518414553089,satire,train
1272969693737783296,non-satire,train
1273012477853184001,non-satire,train
1273006129791094785,satire,train
1273001368924696576,non-satire,train
1273025816545329153,satire,train
1273029784633778177,non-satire,train
1273050224102125570,non-satire,test
1273048965928284160,non-satire,train
1273072302054346753,non-satire,train
1273071113594167297,satire,train
1273071047135449089,non-satire,train
1273062709869907980,non-satire,train
1273086212463570944,satire,test
1273108864481792000,satire,test
1273142331064057857,non-satire,test
1273282509044944899,satire,train
1273281749838159872,non-satire,test
1273271151020646400,non-satire,train
1273297690168868867,satire,train
1273294017145516034,non-satire,val
1273290558014799872,non-satire,train
1273289009524023297,non-satire,train
1273312706616012802,satire,val
1273300862258024448,non-satire,val
1273300624726204417,non-satire,test
1273327807062556672,satire,train
1273327048354906113,non-satire,val
1273320589713907714,non-satire,test
1273358005325758470,satire,train
1273354047593033728,non-satire,train
1273353472478523392,non-satire,train
1273349383350870016,non-satire,train
1273345461815042050,non-satire,train
1273389965225967617,non-satire,train
1273388204725547008,satire,train
1273381154750517248,non-satire,train
1273405063218622464,non-satire,train
1273401465202184192,non-satire,train
1273418403836026880,satire,train
1273415474970333184,non-satire,val
1273406320813596673,non-satire,train
1273430983031681024,non-satire,train
1273425951653859329,satire,train
1273448603282014208,satire,test
1273441092877328385,non-satire,train
1273463701014708224,satire,test
1273456152332951553,satire,train
1273490626101817344,non-satire,train
1273522838465642496,non-satire,train
1273519818436751360,non-satire,train
1273535421205458950,non-satire,test
1273629794756943872,satire,train
1273628770931339264,non-satire,train
1273624901463584769,non-satire,train
1273618971950972928,non-satire,train
1273618165906497537,non-satire,val
1273644146721341441,non-satire,val
1273643506691706881,non-satire,test
1273659997147332609,satire,test
1273658623080759296,non-satire,train
1273652447181971463,satire,test
1273649485445464066,non-satire,train
1273673078481072131,non-satire,train
1273668539321204736,non-satire,test
1273690192373825537,satire,train
1273683615839408129,non-satire,train
1273679902047440902,non-satire,train
1273705294032502790,satire,test
1273702826682826753,non-satire,train
1273715860301967360,non-satire,train
1273734734510686213,non-satire,train
1273725926652514304,non-satire,test
1273750592679284737,satire,train
1273748807830974464,non-satire,train
1273742912392769537,non-satire,train
1273741699173548032,non-satire,val
1273766321633800193,non-satire,train
1273765692370755584,satire,val
1273764563666829312,non-satire,train
1273780791265439747,satire,train
1273775856637394944,non-satire,train
1273795888897495042,satire,val
1273785247545593857,non-satire,train
1273807483971264513,non-satire,val
1273806457385992193,non-satire,train
1273801995636391936,non-satire,train
1273800165757988865,non-satire,test
1273824917474234368,non-satire,train
1273824324844224512,non-satire,train
1273833637096669186,satire,train
1273857040339750912,non-satire,test
1273881954979635206,non-satire,val
1273977085434966016,satire,train
1273973810320957441,non-satire,train
1273992183541006338,satire,train
1273991123950882823,non-satire,test
1273987651234865152,non-satire,train
1273984641201057792,satire,val
1274007063681695744,non-satire,train
1274025156277604352,non-satire,val
1274022631688351746,satire,train
1274017850261266432,non-satire,train
1274067682959200256,satire,train
1274063867782537217,non-satire,val
1274082780541079554,satire,train
1274105329249378306,non-satire,train
1274104672266182660,non-satire,train
1274100897606275072,non-satire,train
1274144937655758848,non-satire,val
1274137891053035521,non-satire,val
1274136766820253696,non-satire,train
1274153745715093504,non-satire,train
1274173377633234944,satire,test
1274163056952528896,non-satire,train
1274199044034662400,non-satire,train
1274322356886843393,non-satire,train
1274352807504523264,non-satire,train
1274349912520486912,non-satire,train
1274363880223932418,non-satire,test
1274385577757073408,non-satire,val
1274381934643146752,non-satire,train
1274416472308060160,non-satire,train
1274429260652965889,non-satire,train
1274424686344994816,non-satire,val
1274420618650284032,non-satire,train
1274436861000216576,non-satire,train
1274435602801233920,non-satire,train
1274434016784134144,non-satire,val
1274467323169116161,non-satire,train
1274491219259781121,non-satire,train
1274489709402697729,non-satire,val
1274485934432477184,non-satire,test
1274516133584859136,non-satire,train
1274508329402982402,non-satire,val
1274536752380854272,non-satire,val
1274535007873269767,non-satire,val
1274526954692079616,non-satire,train
1274545829223620610,non-satire,test
1274542466268639232,non-satire,train
1274561433150164993,non-satire,train
1274595909133897733,non-satire,train
1274613022955237377,non-satire,val
1274603962050674688,non-satire,test
1274601948956647426,non-satire,val
1274716835490009091,non-satire,train
1274710127883497472,non-satire,val
